one-hot__Sex_Male,one-hot__Where_do_you_climb_Indoor Climbing only,one-hot__Where_do_you_climb_Indoor and outdoor climbing,one-hot__Where_do_you_climb_Outdoor Climbing only,Timestamp,Height_(cm),Weight_(KG),Arm_Span_(cm),How_long_have_you_been_climbing_for,Hardest_V_Grade_ever_climbed_,Hardest_V_Grade_climbed_in_the_Last_3_months,The_V_grade_you_can_send_90-100%_of_routes_,Hardest_Route_grade_climbed_(Ewbank_grade)_,Hardest_route_climbed_last_3_months_(ewbank),Route_grade_you_can_send_90-100%_of_climbs,Frequency_of_climbing_sessions_per_week,Average_hours_climbing_per_week_(not_including_training),Average_hours_Training_for_climbing_per_week_,Hangboard_Frequency_per_week_,Max_Weight_hangboard_18mm_edge_-_Half_crimp_(KG)__(10_seconds)_(added_weight_only),Max_Weight_hangboard_18mm_edge_-_open_crimp_(KG)_(10_seconds)__(added_weight_only),"Min_Edge_used_(mm,_+kg_if_weight_added_)_-_Half_Crimp_(10_seconds)","Min_Edge_used_(mm,_+kg_if_weight_added)_-_Open_crimp_(10_seconds)_",Campus_Board_frequency_per_week_,Campus_Board_time_per_week_(hours),Frequency_of_Endurance_training_sesions_per_week,General_Strength_Training_frequency_per_week_,Time_spent_General_strength_training_(hours),"Other_activities_(ie_yoga,_cardio)",Max_pull_up_reps,5_rep_max_weighted_pull_ups,max_push_ups_reps,max_L-sit_time_,Back 2,Back 3,Front 2,Front 3,Full Crimp,Half Crimp,I don't Hangboard,Middle 2,Monos,Open Crimp,Pinch,Slopers,"""no hangs""",I don't hangboard,Max weight,Min Edge,One arm hang program,Other protocol,Repeaters,,4x4,ARC,Feet on 'campusing',I don't train for endurance,Laps of routes,Max moves,hangboard repeater protocols,other,route climbing intervals,systems boards,threshold intervals,Antagonists,Core,Legs,No other strength training,Upper body pulling,Upper body pushing
1.0,0.0,1.0,0.0,1485927553000000000,166.0,53.0,160.0,2.0,6.0,6.0,3.0,,,,3,5,3,1,,,,,1,1,0,1,1,,10,,15.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1485931816000000000,182.0,65.0,190.0,11.0,10.0,9.0,6.0,25.0,23.0,24.0,1,4,0,0,0.0,0,0,0,0,0,0,0,0,"hiking, mountain biking (not in winter)",20,0.0,40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1485939216000000000,182.88,72.5748,,4.0,6.0,6.0,4.0,25.0,24.0,23.0,3,6,3,2,,,"12, +0","14, +0",0,0,1,2,3,yoga / biking / cardio / running,12,40.0,22.0,,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1485941419000000000,168.0,65.0,190.0,3.0,6.0,6.0,5.0,22.0,22.0,20.0,3,14,2,3,,,unsure,unsure,3,1,1,2,2,cardio,15,,30.0,,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,0.0,1.0,0.0,1485948247000000000,176.0,81.0,178.0,15.0,12.0,11.0,9.0,31.0,29.0,29.0,3,4,3,2,50.0,,6mm,,1,1,1,2,1,,15,30.0,40.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.0,0.0,1.0,0.0,1485949635000000000,165.0,53.5,172.0,8.0,6.0,4.0,4.0,25.0,23.0,22.0,2,5,5,2,125.0,10,,,1,1,0,2,4,Running,12,15.0,15.0,,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1485951815000000000,170.0,59.0,152.0,1.0,6.0,5.0,4.0,,,,3,4,0,0,,,,,0,0,0,0,0,,20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1485955021000000000,191.0,89.0,201.0,1.0,6.0,6.0,5.0,23.0,22.0,21.0,3,10,6,0,,,,,1,1,1,6,7,yoga,13,,12.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1485962539000000000,188.0,75.0,193.0,15.0,8.0,7.0,6.0,28.0,27.0,25.0,4,4,4,2,18.0,18,,,0,0,2,2,2,,16,20.0,30.0,,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1485962542000000000,178.0,66.0,178.0,5.0,5.0,5.0,3.0,24.0,24.0,20.0,6,20,10,0,,,,,0,0,0,5,5,Yoga,4,,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1485968005000000000,185.0,72.5,185.0,3.0,5.0,5.0,3.0,23.0,23.0,19.0,3,6,2,2,16.0,13,,,0,0,1,3,1,Yoga,15,9.0,40.0,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1485973644000000000,179.0,69.0,175.0,11.0,8.0,7.0,6.0,30.0,29.0,29.0,2,5,2,1,,,,,0,0,0,1,1,,,,,,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1485974183000000000,183.0,69.0,176.0,15.0,6.0,,3.0,30.0,29.0,28.0,2,10,3,1,17.0,,"12mm, 7,5 kg",,0,0,0,2,1,,15,,35.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1485987652000000000,184.0,68.0,179.0,15.0,10.0,8.0,7.0,31.0,30.0,28.0,3,6,6,0,,,,,1,1,0,1,1,,20,,20.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1485994188000000000,180.0,79.0,183.0,5.0,9.0,9.0,6.0,,,,3,9,2,1,,I don't know.,I don't know. I use a moon fingerboard and I rarely hang for 10 s.,I don't know. I use a moon fingerboard and I rarely hang for 10 s.,0,0,1,1,1,"Stretching, but not as much as I probably hsould",20,25.0,50.0,,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1486007422000000000,183.0,70.0,182.0,7.0,9.0,9.0,7.0,27.0,,23.0,3,9,3,3,54.0,,7,,0,0,1,3,2,,20+,27.0,19.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1486011471000000000,182.0,77.0,180.0,11.0,13.0,10.0,9.0,29.0,20.0,24.0,3,7,3,2,,,,,0,0,1,2,1,"swimming, a little bit of cardio /not frequently",,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1486014411000000000,178.0,65.0,178.0,3.0,7.0,7.0,5.0,25.0,25.0,21.0,3,9,1,1,,20,,,0,0,1,0,0,cario (ultimate frisbee),12,,100.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1486018795000000000,179.0,68.0,179.0,4.0,,,,28.0,28.0,25.0,4,14,0,0,,,,,0,0,0,1,1,Running & Cycling,7,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1486027659000000000,177.0,73.0,183.0,14.0,12.0,11.0,10.0,30.0,,28.0,4,12,4,3,30.0,40,6,6,2,1,0,3,2,,20,40.0,40.0,10.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
0.0,1.0,0.0,0.0,1486054849000000000,,70.0,166.0,7.0,6.0,6.0,4.0,25.0,,,5,17,5,1,,Na,Na,Na,0,0,2,2,1,Na,Na,17.0,,21.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1.0,0.0,1.0,0.0,1486056821000000000,183.0,73.0,192.0,4.0,5.0,3.0,4.0,27.0,21.0,22.0,1,4,3,1,,,,,0,0,0,2,4,,20,40.0,20.0,,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486057697000000000,178.0,66.0,176.0,15.0,6.0,7.0,5.0,26.0,24.0,23.0,3,6,7,0,,,,,0,0,1,0,0,Pilates and running 25-30 km/week,10,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0,0.0,1.0,0.0,1486059534000000000,173.0,67.0,173.0,4.0,6.0,4.0,5.0,25.0,24.0,24.0,3,6,4,0,0.0,0,0,0,0,0,0,2,3,,15,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,0.0,1.0,0.0,1486061403000000000,176.0,70.0,203.0,15.0,9.0,6.0,4.0,29.0,23.0,22.0,3,9,4,2,20.0,10,10mm shouldn't add weight...,  10mm shouldn't add weight...,0,0,3,2,4,Core,15,,,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486063709000000000,176.0,68.0,179.0,9.0,6.0,6.0,5.0,26.0,25.0,24.0,2,5,5,0,,,,,0,0,1,1,1,running twice a week up to 10 kms,,,,,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1486072644000000000,180.0,63.0,184.0,3.0,10.0,7.0,6.0,,,,0,0,0,1,,,,,0,0,1,2,1,,8,,30.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
0.0,0.0,1.0,0.0,1486073429000000000,159.0,,161.0,7.0,6.0,5.0,2.0,24.0,23.0,18.0,3,8,4,1,,,,,0,0,1,3,2,"yoga. want to will myself back into more cardio, not succeeded yet...",7?? ,,,,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
1.0,0.0,1.0,0.0,1486077016000000000,177.0,58.5,179.0,10.0,10.0,9.0,7.0,28.0,27.0,26.0,5,6,5,2,28.0,28,,,0,0,2,2,2,Stretching,28,30.0,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1486092415000000000,188.0,77.0,188.0,9.0,7.0,7.0,6.0,26.0,25.0,25.0,3,9,1,1,30.0,,18,,1,1,0,1,1,yoga,14,,30.0,8.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1.0,0.0,1.0,0.0,1486097609000000000,175.0,62.0,174.0,9.0,11.0,11.0,7.0,30.0,,26.0,3,8,2,0,,,,,2,2,0,2,2,,,,,,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1486100833000000000,173.0,72.0,173.0,15.0,7.0,6.0,6.0,32.0,28.0,29.0,3,12,4,1,,,,,1,1,1,1,1,,20,,30.0,,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1486108647000000000,193.0,88.0,198.0,15.0,5.0,4.0,3.0,23.0,23.0,20.0,3,8,2,1,,,14,,0,0,1,2,2,yoga: 75 minutes 1x per week,11,,28.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486126566000000000,188.0,84.0,196.0,3.0,8.0,8.0,5.0,24.0,23.0,23.0,4,6,7,0,30.0,,10,,1,1,2,2,2,,25ish,30.0,40.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1486131015000000000,184.0,76.0,186.0,2.0,6.0,6.0,3.0,23.0,20.0,19.0,3,8,0,0,,,,,0,0,0,0,0,Running,15,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,1486134270000000000,170.0,55.0,170.0,5.0,4.0,4.0,2.0,20.0,20.0,18.0,3,4,1,0,,,,,0,0,1,1,2,"Cardio, Trapeze",8,8.0,30.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486148543000000000,175.0,68.0,175.0,15.0,5.0,2.0,1.0,23.0,23.0,21.0,1,4,0,0,,,,,0,0,0,0,0,stretching,20,,35.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1486191116000000000,167.0,61.0,169.0,2.0,9.0,9.0,7.0,26.0,26.0,23.0,2,10,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1486195384000000000,178.0,61.0,179.0,6.0,10.0,8.0,7.0,29.0,28.0,26.0,3,8,1,0,,,,,0,0,0,0,1,,24,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,0.0,0.0,1486222214000000000,174.0,64.5,184.0,5.0,3.0,3.0,2.0,,,,2,4,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1486231354000000000,162.5,53.0,170.0,12.0,10.0,9.0,7.0,,,,3,12,6,2,20.0,Don't use open crimp,Didn't do min edge,Didn't do min edge,0,0,0,2,4,Yoga ,5,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,0.0,1.0,0.0,1486239618000000000,179.0,74.0,179.0,2.0,6.0,6.0,4.0,,,,1,5,4,2,,,8,9,0,0,1,2,4,streching,15,,25.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
1.0,1.0,0.0,0.0,1486278369000000000,177.0,79.0,177.0,1.0,3.0,3.0,2.0,,,,1,1,0,0,,,,,0,0,0,2,3,Running 2x weekly,10,,30.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1.0,1.0,0.0,0.0,1486287905000000000,172.7,71.67,177.8,2.0,4.0,4.0,3.0,,,,3,7,7,0,,,,,0,0,3,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1486318071000000000,189.0,74.0,192.0,8.0,12.0,11.0,9.0,32.0,31.0,30.0,5,13,2,2,35.0,,,,0,0,1,2,2,Yoga,25,25.0,50.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
0.0,0.0,1.0,0.0,1486368212000000000,159.0,53.0,158.0,10.0,7.0,7.0,4.0,24.0,24.0,22.0,2,6,6,1,,27,,,1,2,2,1,2,"Yoga, cardio, skiing ",12,,10.0,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486371401000000000,181.0,71.0,183.0,7.0,9.0,9.0,5.0,29.0,29.0,24.0,5,8,3,1,,,,,2,2,1,3,1,Stretching,22,,,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1.0,0.0,1.0,0.0,1486375733000000000,175.0,57.0,180.0,2.0,7.0,7.0,4.0,23.0,23.0,19.0,3,4,5,2,,13,,,0,0,2,2,1,"Light running/cycling, hiking about 1x/week",13,20.0,,,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1.0,0.0,1.0,0.0,1486506946000000000,174.0,57.0,180.0,6.0,12.0,11.0,8.0,,,,4,5,12,1,40.0,35,8,8,0,0,3,1,2,,35,45.0,80.0,,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1486569805000000000,183.0,76.0,190.0,6.0,3.0,3.0,2.0,25.0,25.0,21.0,3,12,6,0,,,,,0,0,1,6,6,BMX,30,,20.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486641138000000000,180.0,70.0,180.0,4.0,6.0,7.0,4.0,15.0,15.0,15.0,3,6,3,3,,Not done before,Not done before,14,2,1,1,2,1,none,Not calculated before,,,,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,1486689362000000000,180.0,68.0,181.0,3.0,10.0,10.0,7.0,,,,3,5,1,2,64.0,64,"8mm, +8",No,0,0,1,0,0,Exploring new bloc frontiers,15,30.0,30.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1486706392000000000,173.0,77.0,180.0,10.0,7.0,7.0,5.0,27.0,25.0,24.0,4,6,3,1,32.0,,8,,1,1,1,3,2,Yoga,16,25.0,,26.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1486721254000000000,187.0,78.0,183.0,0.0,4.0,4.0,3.0,20.0,20.0,19.0,2,6,0,0,,,,,0,0,2,3,4,"Running, Jump Rope",,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1486744131000000000,184.0,76.0,192.0,5.0,7.0,7.0,4.0,25.0,24.0,23.0,3,9,5,0,,,,,0,0,0,2,8,yoga,23,,35.0,40.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1486749365000000000,178.0,70.0,178.0,2.0,4.0,4.0,4.0,26.0,26.0,25.0,3,4,2,3,23.0,,10,,0,0,0,2,1,,,23.0,,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.0,1.0,0.0,1486820016000000000,189.0,80.0,188.0,3.0,7.0,7.0,5.0,,,,4,10,4,2,38.0,38,8 mm,No idea ,0,0,1,3,4,Gymnastics training ,20,34.0,50.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1487240552000000000,162.0,56.0,162.0,8.0,10.0,9.0,7.0,,,,4,4,15,2,55.0,75 lbs, 6 mm 10 seconds,8 mm + 30 lbs 10 seconds,1,2,1,1,2,yoga and cardio,unsure,40.0,,,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1.0,0.0,1.0,0.0,1487389758000000000,177.8,65.7,177.8,1.0,6.0,6.0,4.0,25.0,22.0,23.0,3,10,0,0,,,,,0,0,0,0,0,,10,,25.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,1487391454000000000,188.0,92.0,193.0,3.0,5.0,5.0,3.0,,,,4,8,3,1,,,12mm +11.34kg,18mm +18kg,1,1,0,2,3,Ring work,15,18.0,25.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1.0,1.0,0.0,0.0,1487392547000000000,180.0,158.0,185.0,1.0,4.0,4.0,3.0,25.0,24.0,22.0,4,10,6,0,,,,,0,0,2,2,5,cardio,15,,25.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,1487393575000000000,167.5,58.0,167.0,5.0,4.0,4.0,2.0,24.0,22.0,20.0,4,7,1,1,,,,,0,0,1,2,1,"Yoda, hiking, stairstepper/elliptical",3,,25.0,,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487393901000000000,170.0,61.2,170.0,4.0,10.0,9.0,8.0,26.0,24.0,20.0,1,3,3,2,0.0,0,0,0,1,1,0,2,2,,15,50.0,15.0,2.0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1.0,0.0,1.0,0.0,1487398750000000000,190.5,68.7,193.4,8.0,11.0,,7.0,29.0,20.0,17.0,3,12,4,0,,,,,0,0,4,3,4,"Yoga, cardio",100,,100.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
1.0,1.0,0.0,0.0,1487398966000000000,178.0,59.0,178.0,4.0,8.0,7.0,5.0,,,,2,4,0,0,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1487399099000000000,183.0,77.0,183.0,1.0,4.0,3.0,2.0,23.0,23.0,18.0,4,8,0,0,,,,,0,0,1,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,1487400331000000000,179.0,70.3,182.0,1.0,3.0,3.0,2.0,20.0,20.0,18.0,3,7,1,0,,,,,0,0,1,2,3,"Yoga, bike",8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,1.0,0.0,0.0,1487400718000000000,180.0,67.0,180.0,5.0,4.0,4.0,4.0,,,,2,5,3,0,,,,,0,0,0,5,3,football,,,40.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
0.0,0.0,1.0,0.0,1487400955000000000,162.0,53.0,164.0,0.0,2.0,2.0,1.0,15.0,15.0,14.0,4,8,0,0,,,,,0,0,0,4,2,,8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0.0,0.0,1.0,0.0,1487401359000000000,170.0,54.0,169.0,1.0,3.0,3.0,2.0,23.0,23.0,20.0,3,4,2,0,,,,,0,0,0,2,2,"yoga, running",10,,50.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
1.0,0.0,1.0,0.0,1487401896000000000,168.0,68.0,170.0,2.0,3.0,3.0,1.0,22.0,22.0,17.0,5,8,6,2,,,,,0,0,2,2,1,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1.0,0.0,1.0,0.0,1487402529000000000,187.96,74.8,198.12,4.0,9.0,8.0,8.0,28.0,27.0,27.0,5,10,5,2,,20.4,-,-,3,2,4,4,2,Slackline,25ish,,40.0,25.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,1487404755000000000,188.0,75.0,192.0,5.0,10.0,10.0,7.0,31.0,31.0,27.0,4,15,4,2,65.0,+30lbs (use a sloping edge though bam board),8mm(rptc),8mm(rptc),0,0,2,2,2,2-3 hrs hiking/week,,,25.0,28.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
